,0
1370,475.7578518043328
1371,444.395129455083
1372,450.98171512331436
1373,467.6507191072283
1374,473.63454592699424
1375,448.6050278165694
1376,464.06488260298426
1377,439.02316080388283
1378,473.05135114786964
1379,454.5312328266066
1380,452.0780813880886
1381,430.10780832527064
1382,463.21518903496576
1383,433.9063499658553
1384,456.6848456957409
1385,467.64396399103657
1386,445.86826385463496
1387,456.684693286071
1388,446.09920278242384
1389,470.1433061853726
1390,465.1404100827692
1391,437.75287899301486
1392,484.57954878638736
1393,472.50922782509247
1394,464.263039456989
1395,477.44305882694033
1396,462.09231698914317
1397,469.63765738610897
1398,439.5901738341003
1399,438.308399857912
1400,431.80949170213677
1401,436.8081568949794
1402,445.47329783683966
1403,435.9180395584069
1404,434.86954170622136
1405,467.11537448659953
1406,458.32716850610865
1407,481.67943753905666
1408,483.50392122687236
1409,475.7737284477959
1410,476.2558892795934
1411,462.31878357512335
1412,445.79425503556445
1413,475.08137700465545
1414,462.5006591227231
1415,427.4333272894716
1416,470.08256913488253
1417,455.1411444494648
1418,458.47786430978493
1419,441.6678924210411
1420,446.4700998893216
1421,465.91175607560007
1422,437.1293720930972
1423,474.87957060601417
1424,470.45010685771973
1425,483.7574015627208
1426,440.96894753635513
1427,467.0425279670269
1428,459.67718892817595
1429,450.82747732428044
1430,462.8500967437155
1431,456.68014038680616
1432,442.64517698586104
1433,450.66691757440583
1434,466.68453740626285
1435,465.332701197616
1436,433.6704097723497
1437,469.6108072204209
1438,471.3522267389067
1439,467.5970602517565
1440,449.98351399428833
1441,461.8424024921775
1442,455.0528471982491
1443,439.51403529325177
1444,433.6224970714966
1445,474.2064825188106
1446,442.5985639719134
1447,465.5081145334886
1448,443.9731135978907
1449,423.98452380616015
1450,432.019429879957
1451,468.82944255262726
1452,432.84532684869407
1453,446.0678506102094
1454,440.8140298008897
1455,442.4264404027576
1456,462.3543375032197
1457,478.33954974196104
1458,469.1656098594128
1459,465.02457474738384
1460,433.6393115411676
1461,446.56403454803046
1462,447.1485768877381
1463,440.12694164729686
1464,470.0344003102682
1465,461.92379685449015
1466,472.28891178506535
1467,436.65883772281654
1468,432.8264530035191
1469,439.82838143345265
1470,432.7761819400582
1471,430.43865788320767
1472,446.34776229238827
1473,441.7974753420164
1474,447.0908964912648
1475,433.2156131194652
1476,470.52769804388424
1477,458.3956953422086
1478,463.65351154955164
1479,428.4402950484183
1480,440.4915165665732
1481,481.14611136638126
1482,470.6596657965728
1483,440.0393582952938
1484,443.82584963638715
1485,455.60299104333524
1486,433.35327983863624
1487,482.7735544640228
1488,443.9862579221504
1489,471.5771152380079
1490,485.1749332369056
1491,462.6527458249136
1492,432.57348712029966
1493,428.8736733819527
1494,462.45149479036473
1495,473.08521268218885
1496,455.629964680724
1497,466.04368478552936
1498,454.3350401169328
1499,437.7602550746311
1500,467.37728420942176
1501,457.48921443904237
1502,462.13842497920484
1503,430.1444830720817
1504,458.606221470572
1505,467.85731795282027
1506,427.0877881145525
1507,474.8275182211605
1508,474.4958296796875
1509,442.79180843469106
1510,446.6904112672752
1511,433.2955871476287
1512,449.7370286130959
1513,451.3325377608532
1514,436.31524727923284
1515,428.5920950532845
1516,470.2452838786769
1517,480.738292439677
1518,473.8592360118231
1519,477.4899147852284
1520,466.70601637436664
1521,445.5801291836945
1522,474.058618533336
1523,441.91350893594824
1524,482.3032697543621
1525,433.5287649389326
1526,476.66074111908875
1527,478.0323255201211
1528,470.28252913080405
1529,469.4133574515592
1530,454.23134875679045
1531,478.97178014471353
1532,455.25874330475665
1533,474.3676316907865
1534,445.61203183262637
1535,471.4296062803213
1536,457.2766011460466
1537,435.4473816230419
1538,450.6878078798709
1539,463.03645524575984
1540,487.66556496835904
1541,460.823396268605
1542,441.70569883133345
1543,452.8148809009975
1544,480.0568024156367
1545,443.3935420645639
1546,468.8201638637396
1547,476.7802989667207
1548,440.44224140204506
1549,432.3965531162788
1550,435.62079788778584
1551,431.82401867426074
1552,446.5025239314304
1553,433.11640361454664
1554,452.56761938514626
1555,434.4947775557672
1556,471.18845776274463
1557,440.85197629545615
1558,465.483708672645
1559,433.4921973726182
1560,473.05393326804966
1561,471.72514538409337
1562,438.99421443822706
1563,435.8963688910524
1564,455.1099516362386
1565,438.5633483619844
1566,445.2423186716234
1567,450.51305251617543
1568,442.5563194798536
1569,464.1540585857531
1570,448.43523700790496
1571,434.9644042997234
1572,446.71920460363975
1573,482.6344459995391
1574,470.6424641732485
1575,453.93660470012463
1576,462.624232918531
1577,432.8562175778232
1578,443.42614439857186
1579,468.4095635702119
1580,445.2042594094589
1581,442.02675580957475
1582,472.5991417589195
1583,468.63404039324837
1584,462.15048037540754
1585,452.8361226428863
1586,447.5140582198572
1587,446.7416641543025
1588,467.5530464086232
1589,445.4657756842915
1590,466.75078078942335
1591,426.6540567054291
1592,474.73348368074744
1593,429.4663793939518
1594,431.07632163485465
1595,465.0576877067306
1596,441.4096353265019
1597,475.8994966955519
1598,428.0476106705373
1599,480.7934977425399
1600,428.26148829468735
1601,466.11882471673687
1602,473.1239160916831
1603,450.81755322484327
1604,428.7986515352692
1605,448.6677278284447
1606,420.9060290706425
1607,435.94942449496364
1608,462.5361155968578
1609,448.12194739375633
1610,469.6567557081633
1611,437.4325890045542
1612,440.2327520123591
1613,452.0830433035807
1614,447.2153305535272
1615,459.5939062048279
1616,447.2681074322042
1617,430.4885573392828
1618,430.5169871818045
1619,439.6335768124585
1620,444.61111086802583
1621,467.75520056899626
1622,453.0487687271903
1623,437.18790092103467
1624,441.770040620628
1625,477.2134727648183
1626,437.47320921791464
1627,433.8462087794111
1628,446.4290847407085
1629,478.72848737551
1630,471.898563710326
1631,470.85681615467024
1632,465.1878346137667
1633,448.34246132539647
1634,469.5576477614962
1635,455.1270105864564
1636,468.0793307228929
1637,462.8110965223231
1638,461.3155535935465
1639,482.60819769109094
1640,464.4230829720242
1641,435.202799068023
1642,432.1341306726533
1643,455.497196474151
1644,463.21678755437887
1645,460.9269679827569
1646,453.38103876363
1647,472.9830072943876
1648,460.9932214225967
1649,472.32066067028586
1650,466.7621006876599
1651,447.1936518056333
1652,482.02402864931645
1653,427.64227069150616
1654,467.8330920770365
1655,460.3991291176884
1656,447.5417006032718
1657,434.6192901264506
1658,440.36493781126154
1659,438.75548176680934
1660,456.8798994514784
1661,451.19435500966955
1662,434.95906895904074
1663,430.01725274864623
1664,448.12331974059464
1665,434.56263913127464
1666,474.13774117681595
1667,453.0954451301154
1668,434.6100131106587
1669,458.69914570869634
1670,459.545448114584
1671,439.6590629139053
1672,442.1889612693094
1673,484.30472159854355
1674,473.88402164604054
1675,466.8274339531125
1676,465.9427480293147
1677,439.3759670671818
1678,456.4289900061827
1679,462.19428284244157
1680,471.9056335918082
1681,478.29613898626
1682,435.36582754974285
1683,435.71745854453746
1684,447.40343864736985
1685,441.27228259629675
1686,454.09692296942336
1687,439.98635216447286
1688,469.6403709682036
1689,475.0309325593905
1690,485.5556293768466
1691,444.19367588167086
1692,450.4505836138526
1693,430.8442777233694
1694,430.0265967334703
1695,428.89141366457056
1696,475.5328320320038
1697,456.4430319762932
1698,471.9632417333725
1699,449.9756173058156
1700,433.47009038634894
1701,480.412778462087
1702,473.4500158689232
1703,445.6635499016269
1704,471.7779700160143
1705,482.9714773887813
1706,438.18192849880904
1707,482.16679934212124
1708,465.61701632370904
1709,470.23679933359057
1710,445.0405292778254
1711,474.0142619067759
1712,449.2116609784595
1713,482.5269768916452
1714,440.91056444646546
1715,434.60748893175685
1716,444.98356969424015
1717,449.8532833163069
1718,443.6641049835319
1719,435.39177498616834
1720,478.20578798176274
1721,455.95678149195805
1722,480.58084120252613
1723,431.1373854536261
1724,432.0784232607774
1725,472.1801367045436
1726,481.0934562554854
1727,462.468905554845
1728,432.00220850111594
1729,459.24002830944744
1730,453.95849576281677
1731,463.8358297618042
1732,436.47931616453286
1733,466.95340410502723
1734,446.89126024531936
1735,457.49174313037093
1736,446.71420103406234
1737,465.97166726635373
1738,469.47664366092005
1739,453.62306335466997
1740,443.845472077122
1741,485.0780860044366
1742,467.89608604533885
1743,468.45859115227796
1744,477.1633884492628
1745,453.5298068787624
1746,428.7624550863304
1747,447.10073215789123
1748,429.46333134690707
1749,447.0487357988794
1750,448.644192859915
1751,475.1828788762748
1752,435.984161755568
1753,439.6030610030444
1754,437.84959838661547
1755,441.360818117659
1756,460.7456288574969
1757,435.0257061955493
1758,428.5096674267957
1759,473.8697564828692
1760,468.1586602461442
1761,479.92340112147826
1762,444.5921805260203
1763,467.2812420662659
1764,434.4818733515902
1765,449.6550870357056
1766,476.4943571788943
1767,431.36132689342077
1768,459.9829460973532
1769,443.786636329225
1770,437.43788280109885
1771,433.3154927948522
1772,432.37067529466856
1773,434.6782895614625
1774,434.7049379508588
1775,440.56423350481947
1776,472.95845889349835
1777,479.06609088603307
1778,437.02176609460975
1779,450.1531776913443
1780,483.13948848678837
1781,474.35644132201713
1782,443.11640520091277
1783,474.97791708148907
1784,452.0721791411359
1785,449.5016366986456
1786,435.4410918903804
1787,458.0590927522259
1788,426.2259248921666
1789,433.2084864327475
1790,446.5219540035542
1791,441.0251175970321
1792,453.79031639733296
1793,483.1213858596638
1794,430.34027459971185
1795,427.6414518218775
1796,435.54826749353225
1797,467.4311075629687
1798,441.72555239236624
1799,452.2771858158087
1800,442.65292632808706
1801,453.7117407995576
1802,468.22483199301644
1803,445.1311649562749
1804,437.3883558173087
1805,450.165190552839
1806,444.79535960223166
1807,472.7995575178589
1808,466.6607976259982
1809,448.0979438992283
1810,436.86449380300775
1811,453.8634963723336
1812,432.86641118765897
1813,437.45228361272603
1814,449.5009543548319
1815,436.9937801750549
1816,456.2978053999506
1817,469.4059263448624
1818,452.8698370477626
1819,469.3124456421382
1820,446.6088609287385
1821,442.20823082931724
1822,425.7362228186362
1823,459.4517990658311
1824,475.17737814871276
1825,479.8900812997211
1826,455.65889928778904
1827,445.1872834771861
1828,483.36151941756594
1829,480.7001688546078
1830,464.37664574184197
1831,452.78511193704
1832,480.3153075882119
1833,437.3786393440194
1834,439.41863584583444
1835,483.0850108546724
1836,468.20738451143956
1837,461.4720818725062
1838,478.15557592561817
1839,440.693986088809
1840,474.8536653974203
1841,446.0928536318278
1842,451.98279813054944
1843,453.45400102442716
1844,473.2864263483179
1845,442.92017280705494
1846,441.16374749463716
1847,471.3320697683075
1848,434.58831296564983
1849,439.7946933576019
1850,469.0123797891002
1851,466.90358627509744
1852,441.24548549791007
1853,456.26664241767304
1854,481.72691279071216
1855,426.15999062014674
1856,435.0914768567411
1857,441.43896907008576
1858,450.81426894577487
1859,435.51931735424705
1860,483.20510517277086
1861,449.2812163820625
1862,472.91177547723976
1863,436.74832595667567
1864,437.675989598772
1865,472.8146155656588
1866,454.30043392767544
1867,463.59256397821963
1868,438.84636312773137
1869,468.78816549252133
1870,427.73413844118033
1871,448.33377473929846
1872,440.40351873803087
1873,487.17982246402545
1874,457.17473568598837
1875,433.8970869359319
1876,440.8258737396639
1877,476.48036644284275
1878,433.18967525453536
1879,461.36473858462074
1880,467.0848249128093
1881,451.4920017642768
1882,448.70265562487276
1883,473.2094142786049
1884,463.97218947578415
1885,439.42637569218255
1886,432.11058226943874
1887,446.1744377855304
1888,463.42654276199784
1889,428.5096033609827
1890,479.0860781070414
1891,480.175473551003
1892,469.0077604212716
1893,483.7057806858618
1894,453.23300135752237
1895,441.6526627117969
1896,476.15781585216087
1897,476.6137808308168
1898,445.85059404605
1899,478.08504924641403
1900,440.32823284679995
1901,430.3065592578745
1902,433.3784038822642
1903,462.2161397338833
1904,486.06361400463186
1905,463.49582141745645
1906,454.0520908964244
1907,445.16636854988093
1908,437.6015493808173
1909,474.12179228937475
1910,435.0449364048695
1911,467.8540398310574
1912,449.6265745902096
1913,443.83386786712845
1914,440.421829172554
1915,470.5115240129675
1916,478.14469479237187
1917,432.7835601484049
1918,474.6414000289083
1919,429.7356937076072
1920,469.5742335297841
1921,465.29155675826394
1922,434.7014466258741
1923,466.63258832977994
1924,466.47716641669587
1925,438.468125278162
1926,435.11681064347204
1927,466.81426477346133
1928,453.6986779369626
1929,443.7421852491668
1930,435.855079812931
1931,432.4073254245179
1932,427.8372164757501
1933,465.0493734097825
1934,461.33082730508715
1935,447.43516805661534
1936,478.932588738028
1937,484.25280934916833
1938,466.5383616412642
1939,466.3769419715105
1940,431.31327510411825
1941,431.9603054903249
1942,448.5135636561003
1943,466.0069639833019
1944,446.66952929242615
1945,445.0237028811784
1946,430.00943108369034
1947,478.75569271402765
1948,460.36745671325997
1949,427.2697973514234
1950,474.81145087423397
1951,437.56158535279747
1952,437.12646751656814
1953,478.9739670050718
1954,434.4805825821409
1955,465.03155216532963
1956,451.6327481482231
1957,471.82102569892305
1958,449.8533505416043
1959,481.93498290715627
1960,449.4692191369238
1961,442.5806627771778
1962,437.08433193238193
1963,444.2849539023345
1964,428.5139665850371
1965,458.49450405143614
1966,474.6403456616542
1967,435.30803408748096
1968,450.2789511654118
1969,445.2004420895162
1970,446.4203436179297
1971,450.47110575252
1972,465.09568124327564
1973,471.92676473493265
1974,467.25703716263337
1975,461.0153618260881
1976,448.8424645973946
1977,438.3403574438038
1978,461.45139792271675
1979,449.9028736761895
1980,440.815060334279
1981,458.3564665186018
1982,451.56226322806145
1983,446.4111796140625
1984,436.86946734896355
1985,461.09150489743877
1986,442.1656179306671
1987,447.8555703755602
1988,462.4460586349772
1989,452.91958562576053
1990,443.2247037175298
1991,445.79163963693304
1992,442.65851385186124
1993,480.1730679907097
1994,422.46609179005804
1995,443.16939444565736
1996,439.86250175953427
1997,449.8965457313548
1998,474.99533128451213
1999,443.9350616109229
2000,425.0798231003104
2001,485.90263456943137
2002,472.03635323251564
2003,464.14780911341325
2004,475.6751473480915
2005,471.250740853659
2006,443.02342877261077
2007,431.92986150266097
2008,468.35251672731226
2009,449.90538175772866
2010,471.00610558526733
2011,432.88296934125214
2012,446.1708078354882
2013,447.05615237874997
2014,430.20478247641904
2015,477.07974011982157
2016,476.80730198386016
2017,445.4221287324273
2018,480.60042735602957
2019,471.2118620307105
2020,434.8952939383362
2021,457.8395527263659
2022,462.10390266372804
2023,449.2763753121651
2024,435.6520102740089
2025,458.8716202221009
2026,469.557767461437
2027,454.85741832953295
2028,479.15434323616415
2029,474.85061709698846
2030,466.3634998318019
2031,432.68993935170045
2032,449.00129111247907
2033,446.6765074195337
2034,469.1267216222346
2035,450.22543401462724
2036,461.8725550906508
2037,455.1065625032175
2038,447.83533383317183
2039,437.82202103352955
2040,471.12888578769554
2041,488.00105036937225
2042,448.3152690231757
2043,469.9674903063735
2044,452.99575777694076
2045,454.047593668052
2046,472.88115775691386
2047,447.1966613769909
2048,449.0982576689204
2049,454.84621527152547
2050,467.9856657947825
2051,445.36562369279864
2052,483.1198737127911
2053,470.5346333495429
2054,477.81154810840235
2055,466.53956274566167
2056,475.6031258507794
2057,450.1081530907759
2058,469.8303464539379
2059,437.66386176121233
2060,450.78259227705854
2061,434.4770730543172
2062,470.5706680701422
2063,426.22188984627195
2064,442.721801514343
2065,446.9402166223633
2066,442.0666223936409
2067,479.91129355729333
2068,428.560374089378
2069,428.9255949751268
2070,473.569612803519
2071,437.1657542323245
2072,467.9944420674691
2073,442.0444607689556
2074,428.97803165888257
2075,444.83487121726256
2076,473.60333568438386
2077,456.5468921237836
2078,454.6540793295746
2079,438.1506026380154
2080,445.1030982830665
2081,452.92656244094564
2082,473.04512452455594
2083,441.3077665866338
2084,464.0780259494831
2085,444.3192875647385
2086,438.4473352803343
2087,442.99709471930055
2088,441.92033414115906
2089,439.5839386238688
2090,467.55419530191347
2091,466.8020675845661
2092,456.51779064870726
2093,444.34139505172067
2094,468.8995169385182
2095,435.5344778786346
2096,437.3478970687863
2097,451.4951356660532
2098,458.262092718247
2099,446.9176838208183
2100,439.9418384360773
2101,440.0159411534186
2102,475.7584332293463
2103,461.4587973458801
2104,434.59383920417713
2105,447.65720274114943
2106,446.12814599417135
2107,443.2759327500946
2108,451.0723739983966
2109,454.80681575235707
2110,426.1018137100743
2111,442.49091534478936
2112,451.78586308019595
2113,453.7803909041828
2114,461.7332130936295
2115,478.83427411428505
2116,442.72923254697537
2117,442.828199204608
2118,483.89094279420993
2119,442.58309819785677
2120,431.69018478920754
2121,449.4926672144418
2122,455.54123844276796
2123,442.75219965169197
2124,443.64314299740545
2125,472.6149616050259
2126,434.5058872515698
2127,463.34858152919446
2128,469.8745244792182
2129,470.67445069657447
2130,477.52699535547254
2131,445.8912240364275
2132,448.80237938568376
2133,474.1450569561015
2134,460.5927823724825
2135,447.1848733740108
2136,448.1528745507279
2137,439.59625418808855
2138,446.7675723484238
2139,442.0181407358677
2140,456.74381981668876
2141,466.6364954699554
2142,427.14001339791963
2143,469.72220500156436
2144,451.53426819735853
2145,432.21019676386516
2146,436.3190371977385
2147,448.3725476330463
2148,476.7304627487802
2149,447.79398135104896
2150,442.8851196695658
2151,487.05780733893033
2152,466.06752922695654
2153,450.99998615076834
2154,481.9742549843352
2155,447.9676355749198
2156,481.5590307248688
2157,477.5119150438375
2158,460.67459633586776
2159,431.62981535355175
2160,475.99924399838
2161,424.28994706051407
2162,456.59911811589495
2163,450.1083984427559
2164,432.1519478207167
2165,449.15200060670594
2166,448.73534460907797
2167,483.50311144736116
2168,482.33089984494273
2169,429.0825963564221
2170,466.3937345890214
2171,422.65279136775143
2172,461.57699774652525
2173,439.65736859595995
2174,441.2900140044644
2175,455.0850583055583
2176,460.47262912954585
2177,440.8168959136665
2178,442.011350350113
2179,448.40559647243356
2180,440.18573196718523
2181,471.7181463489016
2182,470.0160267219632
2183,481.4556578490749
2184,438.4487598658971
2185,445.25890722567044
2186,454.73899274048347
2187,465.3792012894139
2188,483.3926754614618
2189,439.0731829439589
2190,471.9839952664413
2191,466.58678207342643
2192,447.51133653552006
2193,435.83254927302977
2194,466.7678450350702
2195,486.519596975603
2196,456.72972857964834
2197,459.2665900217746
2198,469.1654714905871
2199,439.82387211761585
2200,458.6634390714798
2201,429.93681491782917
2202,447.65338295438426
2203,446.76710219037443
2204,469.1563885924266
2205,470.1536647307585
2206,475.2774848167528
2207,437.3711848723448
2208,475.1784643766226
2209,453.328035685315
2210,432.9201860098653
2211,432.21005988344524
2212,446.0205017902885
2213,473.20347623370026
2214,452.52753202383695
2215,441.76336950757764
2216,451.13545808665117
2217,443.9466766138906
2218,465.0347733625544
2219,449.9845522478982
2220,440.9951140736378
2221,444.0851058695199
2222,447.7327854233073
2223,479.84153347008436
2224,466.5639606364734
2225,460.78317857845826
2226,467.18709149318175
2227,449.84404856896566
2228,470.32764280757254
2229,461.96029652358675
2230,443.95356529948987
2231,478.4682430177517
2232,434.9992529411753
2233,428.8660876863178
2234,483.347817797656
2235,450.51019790808505
2236,469.33927097093783
2237,452.30118576944835
2238,466.12540494751613
2239,436.70978739349715
2240,433.05510035143647
2241,478.8358214829849
2242,479.42866761695353
2243,444.9971660007185
2244,457.32697734111366
2245,432.86081307736816
2246,484.5029599260106
2247,440.6939610155302
2248,477.494097781695
2249,467.2984239833502
2250,477.6042729882656
2251,431.94263971780083
2252,460.6446453268767
2253,471.55858776147727
2254,425.73029035146095
2255,486.4063116143144
2256,479.9394455212479
2257,467.4906520860528
2258,472.3066693459823
2259,440.4767826620262
2260,484.5917736135924
2261,477.78593316674835
2262,474.3304490914037
2263,444.4124793303188
2264,452.83922859969016
2265,472.80300923546804
2266,443.05700819281196
2267,468.10417029489054
2268,453.3164636288202
2269,449.64925922642294
2270,448.9039458811403
2271,465.0001903197064
2272,441.50990187933303
2273,451.49155255202106
2274,470.79315673370144
2275,428.9227373680016
2276,476.5774541957538
2277,455.2758186771693
2278,448.4306156182929
2279,443.19474642222224
2280,477.32327596314036
2281,430.15639659727685
2282,447.6478813534813
2283,473.13807648470197
2284,433.3463569291697
2285,437.64409702488473
2286,462.247823058225
2287,427.2920488700089
2288,453.70116187762034
2289,444.8515396644615
2290,442.75479056829585
2291,433.920332234935
2292,473.35334912485183
2293,459.21053515414286
2294,469.58021728678284
2295,437.57416241735876
2296,464.20252331541707
2297,443.1681889505791
2298,446.53378211629166
2299,436.07375953533307
2300,446.81745876684636
2301,428.60689203608825
2302,468.0529018292176
2303,466.466304947055
2304,479.9565879086675
2305,448.9371189113635
2306,449.1280332386776
2307,433.35502292630576
2308,468.78315919737645
2309,462.43191329747117
2310,433.94614297259295
2311,477.88953821255393
2312,462.16657988969854
2313,445.01161829099163
2314,472.57119795950416
2315,450.9569109073654
2316,455.37040493832626
2317,453.1114758745129
2318,479.4847393110309
2319,428.15641688209246
2320,443.00540342376905
2321,479.56813358491024
2322,474.95675745979025
2323,450.5970762454426
2324,460.37766070602066
2325,450.26071062484584
2326,478.2495754835832
2327,466.08124965148187
2328,484.0778238684107
2329,433.93390480300036
2330,466.28688303835935
2331,443.57707084976636
2332,441.56358467032476
2333,427.3536236860992
2334,483.84307401451287
2335,446.9282092121979
2336,462.56393801930614
2337,455.0730680315908
2338,472.7075381059105
2339,483.17181855224806
2340,481.33626140247486
2341,466.9514889605262
2342,469.69068016876366
2343,437.8913467148704
2344,447.88058308854846
2345,426.6978029907249
2346,448.2536846022463
2347,434.99711088838734
2348,473.29115669409407
2349,479.37566613160374
2350,480.6002382530208
2351,464.57181767791593
2352,463.1791212867895
2353,480.28096021702646
2354,457.56171724430476
2355,435.27541345546626
2356,462.5059674911228
2357,472.9736787155093
2358,440.0051764270434
2359,461.95442336543965
2360,464.3907250930072
2361,429.5792080388086
2362,433.65436991054395
2363,444.91850913464964
2364,430.12504984769265
2365,451.52106075237384
2366,477.62223496134254
2367,464.842721128791
2368,467.49647559837416
2369,470.5725338284488
2370,461.97818198537936
2371,426.662572682239
2372,440.52336868070824
2373,449.81833464851775
2374,432.10889257611973
2375,454.53409217080684
2376,437.4591228898662
2377,472.6685045031044
2378,433.77262309885054
2379,467.45654247611225
2380,468.0015914135765
2381,462.8332340535214
2382,451.0651435400546
2383,470.117624149465
2384,467.11714917706155
2385,447.62231431117044
2386,431.62159699256483
2387,433.74609317417145
2388,440.1334659745939
2389,439.1759091626962
2390,450.7863701834205
2391,447.2289237350482
